X,Y,EGIS_ID,REG_ID,BSTP_GEO_ID,BSTP_OPS_TCD,BSTP_EFF_DATE,BSTP_TCD,AT_STR,ON_STR,BSTP_HDG,BSTP_POS_TCD,BSTP_LDC,BSTP_MSG_TEXT,BSTP_LON,BSTP_LAT,BSTP_LAT_LON_TCD,BSTP_INV_SYR_TCD,BSTP_INV_SRV_DATE,BSTP_BNH_CNT,BSTP_BST_TCD,BSTP_IFC_OWN,BSTP_HAS_BKRS,BSTP_HAS_PRS,BSTP_HAS_PVM,BSTP_HAS_PRM,BSTP_PDP_SIZE_TCD,BSTP_PDP_MTR_TCD,BSTP_PDP_OBS_TCD,BSTP_PDP_HAS_CCN,BSTP_HAS_BDR_PDP,BSTP_BDR_PDP_OBS,BSTP_SWK_WDT,BSTP_SWK_HAS_CCN,BSTP_SWK_HAS_PPC,BSTP_SWK_SLP_WVL,BSTP_SWK_OBS_TCD,BSTP_SWK_IPD_TCD,ONS_CRP_SLP,ONS_CRP,OFS_CRP,AT_STR_ABS_CRP,AT_STR_OSS_CRP,ONS_CWK,OFS_CWK,AT_STR_ABS_CWK,AT_STR_OSS_CWK,ON_STR_STS_OR_TFL,ON_STR_PDC_SGL,AT_STR_PDC_SGL,BSTP_PRK_RST_TCD,BSTP_NPK_ZNE_LTH,CNF_NPK_SNS,STR_LGT_WTN_30_FT,BSTP_HAS_LED_DSP,BSTP_ACC_RATING,BSTP_BRDG_STP,BSTP_HAS_LUM_SIGN,BSTP_HAS_PWR_SRC,METRO_ACCS_STP,WARD_ID,ANC_ID,SMD_ID,ROUTEID,MEASURE,OFFSET,BLOCKKEY,BLOCKFACEKEY,GIS_ID,SE_ANNO_CAD_DATA,GLOBALID,CREATOR,CREATED,EDITOR,EDITED,OBJECTID,SNOWPRIORITY
-77.0769363058079,38.9126047910552,1304472,1001560,6666,PRS,1901/01/01 00:00:00+00,UNK,GEORGETOWN MEDICAL SCHOOL,RESERVOIR RD NW,90,MID,FRT,RESERVOIR RD NW + GEORGETOWN MEDICAL SCHOOL,-77.076934,38.912597,,KFH,2006/05/22 00:00:00+00,-9,UNK,UNKW,N,Y,N,N,58U,CON,NON,Y,Y,U,4,N,Y,N,NON,UNK,7.80000019,N,Y,U,N,N,Y,U,U,N,N,N,NSG,-9,N,Y,U,N,U,U,U,U,2,ANC 2E,2E01,11075332,1102.40002441406,-3,9e854dc49bcbdbd62eda48309052d133,7b146ec153a9b554ca7ffc20fef25257,BusStopPt_8455,,{91CFAEC3-36C6-45E5-B421-D32A19DC180D},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29575,
-76.990402286645,38.9375937972141,1301846,1002259,7948,PRS,1958/09/07 00:00:00+00,REV,QUINCY ST NE,12TH ST NE,16,FAR,ZONE EXTD 100' N OF N CURB,12TH ST NE + QUINCY ST NE,-76.9904,38.937586,,KFH,2009/06/19 00:00:00+00,1,INS,WMAT,N,Y,Y,N,58O,CON,SHL,Y,N,E,6,N,Y,N,NON,UNK,4.4000001,Y,Y,Y,Y,N,N,N,N,N,N,N,YMR,-9,N,N,U,N,U,U,U,U,5,ANC 5B,5B05,12001202,3160.10009765625,3,285197e273a4c6fb6330c2a01a32caec,2a66d0202eab6119b50b0ab97f710332,BusStopPt_8456,,{4133F2E5-20C0-4BAE-91AF-250AA7B8710C},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29576,
-77.0402882975602,38.9039337861252,1307353,1001295,6150,PRS,1961/12/03 00:00:00+00,REV,L ST NW,CONNECTICUT AVE NW,158,NEA,FARRAGUT NORTH STATION,CONNECTICUT AVE NW + L ST NW,-77.040286,38.903926,,KFH,2006/10/14 00:00:00+00,2,INS,WMAT,N,Y,N,Y,58U,BRK,NON,Y,N,E,11,Y,Y,N,NON,UNK,4.5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,N,U,Y,Y,U,U,U,2,ANC 2B,2B06,11025152,311.100006103516,-3,bcd5fb00465dda26801febc9b298092e,2ef23dfeb6c7b1644f355c75bb6f939a,BusStopPt_8457,,{513E008C-F3DA-4423-916E-919A5AC4E421},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29577,
-77.0245172879822,38.9367847910846,1310161,1003655,19166,PRS,1999/09/18 00:00:00+00,UNK,BUS BAY C,GEORGIA AVE-PETWORTH STATION,0,NEA,Metro Extra Bus,GEORGIA AVE-PETWORTH STATION + BUS BAY C,-77.024515,38.936777,PER,KFH,1900/01/01 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,Y,U,Y,Y,U,U,4,ANC 4C,4C06,11040042,2291.10009765625,-3,bc21c26622cd6f0fcf74c4c452c6a594,c55b43328d3ae534ba475b90593a95f0,BusStopPt_8458,,{A2E8D94A-5AAE-4CB1-B657-D54F9A675EC4},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29578,
-76.979343281714,38.9303897946558,1305303,1002053,21888,PRS,1948/10/24 00:00:00+00,UNK,JACKSON ST NE,18TH ST NE,356,NEA,UNKNOWN,18TH ST NE + JACKSON ST NE,-76.979341,38.930382,,KFH,2006/08/22 00:00:00+00,-9,UNK,UNKW,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,Y,NON,UPV,6.9000001,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,NSG,-9,N,N,U,Y,U,U,U,U,5,ANC 5B,5B03,12001802,2319.80004882812,3,5c26cda12e2418c77d233a10021366d0,790164ab9dbbd0766a4001ac80c3465f,BusStopPt_8459,,{469C6B05-9CF9-4920-8DF1-17AE137A9123},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29579,
-77.0318112879735,38.9011467841564,1307115,1001178,21966,PRS,1974/12/30 00:00:00+00,REV,I ST NW,14TH ST NW,3,NEA,MC PHERSON SQUARE STATION,14TH ST NW + I ST NW,-77.031809,38.901139,,KFH,2009/07/02 00:00:00+00,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,7,N,Y,N,SHL,UNK,5.5999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,-9,U,N,Y,Y,U,Y,U,U,2,ANC 2C,2C01,11001402,1289.09997558594,3,c0deae43d727ee5c2c2799c5c52584f4,e8f224036b12d81bb6984294206ac44f,BusStopPt_8460,,{FCFD6917-591D-454C-B601-6EBEFA21CE30},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29580,
-76.9797002764722,38.9349717970851,1305308,1002191,21894,PRS,1950/04/17 00:00:00+00,REV,OTIS ST NE,18TH ST NE,356,NEA,UNKNOWN,18TH ST NE + OTIS ST NE,-76.979698,38.934964,,KFH,2006/08/21 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,4,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,-9,N,N,U,Y,U,U,U,U,5,ANC 5B,5B02,12001802,2829.39990234375,3,d1fce051d6cb1be5448cd361589cdbe9,20cd5b9f295315a5c76bd2357f477698,BusStopPt_8461,,{F33CDCEB-0529-4432-9E0E-668252F7A19E},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29581,
-76.981982268666,38.8362037718786,1310076,3002758,13841,PRS,1901/01/01 00:00:00+00,UNK,#1380,SOUTHERN AVE,45,MID,OPPO ENTR TO - @ PEPCO POLE #0517,SOUTHERN AVE + #1380,-76.98198,38.836196,,KFH,2006/04/26 00:00:00+00,-9,UNK,UNKW,N,Y,N,N,SWK,CON,NON,N,N,E,6,N,N,N,NON,UNK,-9,N,N,U,N,N,N,U,U,N,N,N,NPL,-9,U,Y,U,N,U,U,U,U,8,ANC 8E,8E05,13081512,2357.89990234375,3,4ac94194751907218d3f370dea3eb944,a165d3a4f23620a6426301874f377342,BusStopPt_8462,,{980DF336-1FF2-40CB-8EC4-2DB73372953D},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29582,YES
-77.0187762929181,38.9097127925327,1307569,1001441,6470,PRS,1948/07/04 00:00:00+00,REV,5TH ST NW,P ST NW,271,NEA,UNKNOWN,P ST NW + 5TH ST NW,-77.018774,38.909705,,KFH,2006/07/25 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,BRK,NON,Y,N,E,7,Y,Y,N,NON,UNK,3.5999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,-9,Y,Y,U,Y,U,U,U,U,2,ANC 6E,6E02,11068382,843.299987792969,3,8d65641e340c62825ea53680965231ba,1b4a7456f63b15a3c5a2b0299831f96a,BusStopPt_8463,,{91268CF1-63A8-4E04-AE97-58F5AE56CF78},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29583,
-77.0082352844813,38.9266727878718,1302063,1003159,13448,PRS,1958/09/07 00:00:00+00,REV,N CAPITOL ST NE,MICHIGAN AVE NE,79,FAR,ZONE EXTD 195' E OF E CURB,MICHIGAN AVE NE + N CAPITOL ST NE,-77.008233,38.926665,,KFH,2009/06/26 00:00:00+00,1,INS,UNKW,N,N,Y,Y,58O,CON,SHL,Y,N,E,6,N,Y,N,NON,UNK,3.5999999,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,N,U,N,U,U,U,U,5,ANC 5E,5E09,12060582,69.5999984741211,3,722e97dd06a82a9a3302e3f50a737298,28eba4605a952bcb8c1b951b4bde4e9c,BusStopPt_8464,,{3745B00D-76CF-4F6B-B362-1E03F1EB2C34},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29584,
-77.0172292893988,38.9755358036628,1308865,1003260,13716,PRS,1978/02/19 00:00:00+00,UNK,BUS BAY E,TAKOMA STATION,178,MID,UNKNOWN,TAKOMA STATION + BUS BAY E,-77.017227,38.975528,,KFH,2006/12/11 00:00:00+00,-9,UNK,UNKW,N,Y,N,Y,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,-9,Y,Y,Y,Y,U,U,U,U,Y,N,N,NPL,-9,U,Y,U,Y,U,U,U,U,4,ANC 4B,4B01,58018102,141.399993896484,3,,9e04ea8d0c426e3eace50f2a9179cbb8,BusStopPt_8465,,{966860C8-A16F-4CA7-9DEA-74B1A6B63D7B},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29585,
-76.9914412804655,38.8768707828974,1307816,1000521,4306,PRS,1965/10/15 00:00:00+00,REV,M ST SE,11TH ST SE,360,FAR,@ S END OF BRIDGE OVER FRWY,11TH ST SE + M ST SE,-76.991439,38.876863,,KFH,2006/06/01 00:00:00+00,1,INS,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,3,Y,Y,N,NON,UNK,-9,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,NPL,-9,U,Y,U,Y,U,U,U,U,6,ANC 6B,6B06,13001102,1436.69995117188,-3,50c3e5b8d8176c0079c63fa46e9dd9b9,8b7bd30a6c4a96905fe96463b2dc0eca,BusStopPt_8466,,{9EAD032E-699D-4D12-A7A8-8A0A488B7431},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29586,
-77.0610314879555,38.9611790561379,1308928,1002688,8942,PRS,1901/01/01 00:00:00+00,REV,MILITARY RD NW,30TH PL NW,179,NEA,UNKNOWN,30TH PL NW + MILITARY RD NW,-77.061029,38.961171,,KFH,2006/04/28 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,<58,CON,TRC,Y,N,E,3,N,Y,N,NON,UNK,5.80000019,Y,N,Y,Y,Y,U,N,Y,N,N,N,NPL,-9,U,Y,U,N,U,U,U,U,4,ANC 3G,3G03,11003032,212.800003051758,-3,f24533870a56718c8a150289518ccc96,942b3f39ab88a99dfd38147aedaafcef,BusStopPt_8467,,{3482D83D-C7A0-42A4-A702-CEA6B7D04FE1},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29587,
-77.0463822942363,38.9328767891339,1302026,1002141,7726,PRS,1901/01/01 00:00:00+00,REV,ROSEMOUNT AVE NW,KLINGLE RD NW,247,NEA,UNKNOWN,KLINGLE RD NW + ROSEMOUNT AVE NW,-77.04638,38.932869,,KFH,2006/05/11 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,SLP,6.19999981,N,Y,Y,N,N,Y,Y,U,N,N,N,NSG,-9,N,Y,U,N,U,U,U,U,1,ANC 1D,1D03,11052972,92.8000030517578,3,31536250d88c4d5935ad1855cfad1528,62fa8e0c838cbd4955afd1325344aca2,BusStopPt_8468,,{8FE7FC83-4F75-4238-A779-AA3332762F7A},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29588,
-76.952842263012,38.9058147915028,1308018,1003023,12816,PRS,1967/09/11 00:00:00+00,UNK,#3592-3598,MAYFAIR TER NE,349,NEA,30' E OF A POINT OPPO POLE #538800,MAYFAIR TER NE + #3592-3598,-76.95284,38.905807,,KFH,2006/06/22 00:00:00+00,-9,UNK,UNKW,N,Y,N,Y,SWK,CON,NON,N,N,E,6,N,N,N,NON,UNK,-9,N,N,U,N,N,N,U,U,N,N,N,YUN,-9,U,Y,U,N,U,U,U,U,7,ANC 7D,7D07,12044072,584.099975585938,-3,c998f31b8b0843a424e2bd646c9b5993,1d26d3029e883943d8edd9dbea964f23,BusStopPt_8820,,{F8872825-385C-4281-8C46-73D23573A51F},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29940,
-77.0649613031203,38.9737977996961,1309439,1003091,13158,PRS,2000/03/30 00:00:00+00,UNK,BARNABY ST NW,UTAH AVE NW,150,NEX,40' S OF DRWY @ #6328,UTAH AVE NW + BARNABY ST NW,-77.064959,38.97379,,KFH,2006/06/26 00:00:00+00,-9,UNK,UNKW,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,-9,N,N,U,N,N,N,U,Y,N,N,N,YUN,-9,U,Y,U,N,U,U,U,U,4,ANC 3G,3G01,11088332,1374.59997558594,-3,c6de2961157f8cdb10c8ebb9f7f279eb,89dcad3c2a498de5690577035ba083e0,BusStopPt_8821,,{A190A5D9-F683-47D7-9D4B-7C33F641850E},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29941,
-76.9725952693162,38.8629317842135,1309815,1000374,3521,PRS,1958/04/30 00:00:00+00,REV,ALTAMONT PL SE,GOOD HOPE RD SE,118,FAR,UNKNOWN,GOOD HOPE RD SE + ALTAMONT PL SE,-76.972593,38.862924,,KFH,2006/05/03 00:00:00+00,1,INS,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,3,N,Y,Y,NON,SLP,3.70000005,N,Y,U,Y,N,Y,U,Y,N,N,N,NSG,-9,N,N,U,U,U,U,U,U,8,ANC 8B,8B01,13040752,1784.30004882812,3,a111048856bc1dbf7ff4c6f7f456e472,fd9cb630b9344d620994e8a9604fb1cc,BusStopPt_8822,,{674BEC15-7C43-4AD3-BFBA-75A3EF808B51},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29942,
-76.9464962653313,38.9016077860875,1308074,1003028,12825,PRS,1979/05/14 00:00:00+00,UNK,#776-778,KENILWORTH TER NE,224,MID,@ WALKWAY TO -,KENILWORTH TER NE + #776-778,-76.946494,38.9016,,KFH,2006/04/03 00:00:00+00,-9,UNK,UNKW,N,Y,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,-9,N,N,U,N,N,N,N,N,N,N,N,NSG,-9,N,Y,U,N,U,U,U,U,7,ANC 7D,7D02,12051872,520.200012207031,-3,2ea87e902094755012a62a5b3ce471c5,5796ddf282f2783bba9f470fc3b1c515,BusStopPt_8823,,{E85CCF4A-576D-41CD-8EED-4A2EA6252B24},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29943,
-76.9499512702613,38.883111783618,1303720,1000625,4616,PRS,1995/03/12 00:00:00+00,REV,37TH PL SE,ELY PL SE,101,NEX,W OF ENTR TO FT DUPONT PK SKATING RINK,ELY PL SE + 37TH PL SE,-76.949949,38.883104,,KFH,2006/05/30 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,Y,N,E,6,Y,Y,N,BSP,UNK,5.9000001,Y,N,U,Y,Y,Y,U,Y,Y,N,N,YUN,-9,U,N,U,N,U,U,U,U,7,ANC 7F,7F04,13033282,1052.5,3,e913dfd191a1b8c487ddf08dcfe944ab,a91aaf1d1d59b0ac31e1c59d39135710,BusStopPt_8824,,{26E9BD28-4EA9-4960-9E68-C5AC8AB9F8EF},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29944,
-77.0137152827275,38.828616770888,1306647,1000037,1757,PRS,1964/09/18 00:00:00+00,REV,2ND ST SW,CHESAPEAKE ST SW,263,NEA,UNKNOWN,CHESAPEAKE ST SW + 2ND ST SW,-77.013713,38.828609,,KFH,2006/04/12 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,-9,N,N,N,N,N,N,Y,U,N,N,N,YUN,-9,U,Y,U,N,U,U,U,U,8,ANC 8D,8D07,14022552,535.099975585938,3,c093a153679cd9137eb4188bd96f5a32,7632ec56416ca9a94ff326de4ddb6853,BusStopPt_8825,,{7294E127-2F70-46B7-BEB4-FFBBF307986C},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29945,
-77.0000612824784,38.9233017958009,1301941,1001833,18233,PRS,2013/08/27 00:00:00+00,REV,DOUGLAS ST NE,EDGEWOOD ST NE,238,FAR,50' W OF PEPCO POLE #800396-8890,EDGEWOOD ST NE + DOUGLAS ST NE,-77.000059,38.923294,,KFH,2006/08/11 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UPV,5.4000001,Y,Y,Y,N,Y,Y,Y,U,N,N,N,NSG,-9,N,Y,U,Y,U,U,U,U,5,ANC 5E,5E02,12032302,55.7999992370605,-3,a224e16df3799e56500356aab04bd5b5,eae7087ada0ce6101588ead33f127fd1,BusStopPt_8826,,{ADB104F7-A611-4FE2-804B-031FC6A6AFDE},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29946,
-77.0372832956007,38.9267607899231,1301994,1001945,7408,PRS,1961/12/03 00:00:00+00,REV,HARVARD ST NW,HARVARD ST NW,324,NEA,BEG 90' S OF S CURB-EXTD S 148',HARVARD ST NW + HARVARD ST NW,-77.037281,38.926753,,KFH,2006/06/06 00:00:00+00,2,FRE,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,4.4000001,Y,N,Y,Y,Y,U,Y,Y,N,N,N,NSG,-9,N,Y,U,Y,U,U,U,U,1,ANC 1C,1C05,11043742,1466.59997558594,3,88bd42f7fbf43f806bc2d18eaded84a7,250c3ab9047b2d9edaef2945f39a3bf0,BusStopPt_8827,,{7CF2D7C8-A126-400D-877D-D296ED5B3A75},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29947,
-77.017685031768,38.9735823184174,1395605,1003932,99999,PRS,2020/03/09 00:00:00+00,REV,4TH ST NW,BUTTERNUT ST NW,90,FAR,,BUTTERNUT ST NW + 4TH ST NW,-77.017683,38.973575,PER,UNK,1901/01/01 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,4,ANC 4B,4B02,11019632,54.5,-3,0642ec7927cf9d2a8eb221cf946dbeb6,b130f69f3bffcf7bc29fb5ef43a4540d,BusStopPt_8828,,{7E70BE37-FA02-47DB-A7BE-21B56CDB4A2B},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29948,
-77.0318589009481,38.9198871528408,1395608,1003933,99999,PRS,2020/04/06 00:00:00+00,REV,FLORIDA AVE NW,14TH ST NW,0,NEA,,14TH ST NW + FLORIDA AVE NW,-77.031857,38.919879,PER,UNK,1901/01/01 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,1,ANC 1B,1B04,11001402,3292,3,a5b4008ee65894138ae566c0d8f160ef,52855c484b5e0cac180a2ff248ab5666,BusStopPt_8829,,{9EBCEE4B-8F75-42A2-BD9E-70C552D12E48},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29949,
-76.9515082719059,38.8920957874621,1395378,1003875,21691,PRS,2016/10/02 00:00:00+00,REV,BLAINE ST NE,MINNESOTA AVE NE,202,FAR,70' N OF XWALK,MINNESOTA AVE NE + BLAINE ST NE,-76.951506,38.892088,PER,UNK,1901/01/01 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,7,ANC 7F,7F06,12061162,292.399993896484,-3,324c733447d3b828a7e9f3e09491a4b0,b2d0825bc5f67905e1142d9e014c7c0a,BusStopPt_8830,,{F1C19384-3F52-47FF-84C6-83C34FE5EE9A},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29950,
-77.0318261467324,38.9019447765247,1395386,1003876,21620,PRS,2017/03/19 00:00:00+00,REV,BETW I & K STS,14TH ST NW,360,MID,160' N OF XWALK,14TH ST NW + BETW I & K STS,-77.031824,38.901937,PER,UNK,1901/01/01 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,2,ANC 2F,2F08,11001402,1377.59997558594,3,fff883066888a1d53f043d35700c5d8a,0e327c31d97d8afa2911f7b337d5976c,BusStopPt_8831,,{4F9B327C-ED73-4D6B-87D4-6A31E7FE3106},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29951,
-77.0226878899153,38.9122050221136,1395393,1003878,21586,PRS,2017/03/19 00:00:00+00,REV,8TH ST NW,RHODE ISLAND AVE NW,225,NEA,55 FT E OF XWALK,RHODE ISLAND AVE NW + 8TH ST NW,-77.022686,38.912197,PER,UNK,1901/01/01 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,2,ANC 6E,6E01,11075462,1289.5,3,6ff54c16fb2e09af6e95dd1c2cd5794d,b0d78cfbc49c312fc5d24a5fee5e6f72,BusStopPt_8832,,{30E44FBD-3AD8-44FB-9A52-3B7D14CD1C3B},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29952,
-77.0264633698451,38.9108877939188,1395394,1003879,21584,PRS,2017/03/19 00:00:00+00,REV,11TH ST NW,RHODE ISLAND AVE NW,225,NEA,120 FT E OF WEST XWALK,RHODE ISLAND AVE NW + 11TH ST NW,-77.026461,38.91088,PER,UNK,1901/01/01 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,2,ANC 6E,6E01,11075462,1648.19995117188,3,07d3ff79fbf95786c568ed0039c41fba,2aeb713053032bf76b800980f802095e,BusStopPt_8833,,{79949DD7-18EC-44C1-A16D-3E94D644CC14},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29953,
-76.9527963164946,38.8904527279315,1395395,1003880,21590,PRS,2017/02/12 00:00:00+00,REV,AMES ST NE,MINNESOTA AVE NE,210,FAR,75' S OF ---,MINNESOTA AVE NE + AMES ST NE,-76.952794,38.890445,PER,UNK,1901/01/01 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,7,ANC 7F,7F06,12061162,78.5,-3,e6b2ad8b6ccc2ce64af18c1fb70d0302,19e5380e88e487e4d9253e990b71963d,BusStopPt_8834,,{D87626D6-28C7-48C9-A721-C13BB4269931},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29954,
-77.0272811151501,38.9498771039384,1395403,1003881,21647,PRS,2017/03/27 00:00:00+00,REV,EMERSON ST NW,GEORGIA AVE NW,180,NEA,5' N OF THE STOP BAR,GEORGIA AVE NW + EMERSON ST NW,-77.027279,38.949869,PER,UNK,1901/01/01 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,4,ANC 4C,4C02,11040042,3765.19995117188,-3,e90caaf71d0941a50f756ab5a8247985,c500ff2a7962370b5ea358074177026c,BusStopPt_8835,,{C837D0F3-3B50-495B-8255-93070874E993},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29955,
-77.0030995590586,38.9083768813945,1395412,1003882,21649,PRS,2017/03/31 00:00:00+00,REV,2ND ST NE,FLORIDA AVE NE,315,NEX,E OF STOP LINE,FLORIDA AVE NE + 2ND ST NE,-77.003097,38.908369,PER,UNK,1901/01/01 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,5,ANC 5E,5E03,12036722,582.299987792969,-3,fadcfa639c57e909be3fe846934edb74,da4aaa7d43ae708720ebdc15865d0b3e,BusStopPt_8836,,{F073B265-5D2F-4FF4-A6B4-F5CB7A8C64A4},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29956,
-76.9389932643922,38.9005747867924,1301582,1003180,13478,PRS,1958/08/13 00:00:00+00,REV,44TH ST NE,NANNIE HELEN BURROUGHS AVE NE,297,NEA,LIMITED STOP EXPRESS,NANNIE HELEN BURROUGHS AVE NE + 44TH ST NE,-76.938991,38.900567,,KFH,2006/06/22 00:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,2,Y,Y,N,UNK,UNK,-9,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,NSG,-9,N,Y,U,N,U,U,U,U,7,ANC 7D,7D06,12063252,558.700012207031,-3,221e694bd8615ebd67acbf36e924d67c,45f7708391cad98cd8cc5afd7dc322ff,BusStopPt_8837,,{83AB2CBB-4A8B-4DF4-8F09-50877D1D75C6},JLAY,2022/09/23 20:02:16+00,JLAY,2022/09/23 20:02:16+00,29957,
